PCA_Component_1,PCA_Component_2,PCA_Component_3,PCA_Component_4,PCA_Component_5,PCA_Component_6,PCA_Component_7,PCA_Component_8,PCA_Component_9,PCA_Component_10,PCA_Component_11,PCA_Component_12
-0.4243509225971922,-1.7333778417908379,1.6173335175857242,-0.008633257805231123,0.5394818628698879,0.6212579023922322,0.8358909589773013,-0.6919659136787002,0.5098087388523705,1.4076257321228083,-1.1772130672130288,-0.005727837839142163
-0.46944278190568756,-1.8328567847959456,1.4697702468203233,0.08670936260528456,-0.2305769269964753,0.5046773597379348,0.11209877512740307,0.3595641287756802,-1.8716002982816229,-1.3644835364740424,-0.3924588461972551,-0.41267032601636144
-0.4659886052732048,-1.9433268530315355,1.2363902537525027,0.024158398864977025,0.7376728904623144,0.30607951477237594,0.48782922340154083,-0.9783868913930839,0.4211938705853302,1.1213860325948348,-1.295203083317168,0.06098434985327323
-0.4467704156029154,-1.9256732060173296,1.0504810711045782,-0.04090627959146966,0.04112867392487834,0.11971066069682108,-0.09232061274231453,0.9496553312499969,-0.42175889517143933,0.319600773817757,0.5851556918064317,-0.1433731079116911
-0.4049657707672012,-1.495857348985154,0.7127450708058426,0.07114160635435555,0.10233321123716717,0.7711111756483486,-0.8960909042695352,-0.39572402700881115,1.6385918687467356,-0.3512812045534675,0.9716723297607457,0.4287640610827328
-0.3506818718584259,-1.2921240938753842,0.636787656583227,0.05364875742209069,0.07739852623628514,1.0361516347085813,-0.870475208521299,-0.3630877161172023,1.6489632901516955,-0.3565026606054085,0.9885575811990289,0.407917818046409
-0.3314554861133579,-1.3343855386488588,0.7138539627020536,-0.11628191734014834,1.1318891998997294,1.095472485549219,-0.31183276127555026,0.2509876754984997,0.40322488652495586,0.5692604781994322,0.3006530167301265,0.07875838470978111
-0.32321509754885536,-1.2690541945169485,0.7139820538994165,-0.13448494704944602,1.1287734814606434,1.0853479790507328,-0.2606419521922319,0.24583628669964364,0.3779741120164943,0.5585912493842577,0.2850147097616144,0.2506199172118166
-0.2580637073433789,-0.854457061300717,0.4163147811871115,0.02061764433144803,0.9765340549228417,1.0144091488749767,0.03205963411455721,-1.060475461757359,0.8459802678499926,0.9634874077952817,-1.0309878855056536,-0.02467634036697735
-0.2537047638958435,-0.8322528988490467,0.2886417921242956,0.006683301581473453,1.0934843207542564,0.6061286077647859,-0.23521421562250652,0.10266708195144099,0.21595968268315638,0.31905634058653215,0.1356785136613658,0.04528421917240449
-0.2546390199695304,-0.8055109455558538,0.24193523336498848,-0.05928874366835996,1.11206315070235,0.4580755723960093,-0.24250931273005025,0.08265532569579521,0.22109026955589928,0.3166818498826646,0.12937709684402443,0.007520803109634365
-0.28347612096782676,-1.0218397014377658,0.11735386860873256,-0.09516220055008949,1.157084837362754,0.08286381644431921,-0.3734431308520227,0.48505096656454016,0.47195601593935604,0.1556949420414015,-0.3343044798772471,0.15145951397055082
-0.2942452849010233,-1.100440242621021,-0.04163546745916083,-0.08306903991222336,1.1684669252680286,-0.09755810557518,-0.4350866453530976,0.45455505099052135,0.43362547264864726,0.18696914225641761,-0.35989011039988644,0.23085651804525145
-0.06542159812492958,0.21122018121825817,-0.4030261521640442,-0.38696904643430563,0.5906581878121442,-1.07102238396801,0.7505893842302971,0.789572264524485,0.33773607329306754,-0.07827144886516739,-0.17469425526557586,-0.6806380770770191
-0.041154579511867774,0.34465023107514253,-0.11718014899854816,-0.3007280794488681,1.8729671421792529,-1.075857382846595,0.6912311027103435,1.013758345038697,-0.20958165457949673,-0.5702704430284404,-0.002933082491415758,-0.302365103204024
0.3852552250307414,2.9947714964089838,1.3489479318475375,-1.2053507803165735,0.6492974964499668,-0.7688414368700575,-0.3889623077180418,-0.5658157064819259,1.0134842720478043,-1.2949053098159844,0.8048551416412606,0.8045003717116262
0.38880130663433765,3.2606814476401977,1.21775673874335,-0.7428740085752753,-0.024142541539490293,-0.9315020206735704,0.3232947910256672,0.037298831231079306,-1.8149378459926284,-1.417320571435327,-0.6555781746600994,-0.364175373371291
0.5984757902763891,3.8436382221135594,1.596451411442921,-0.8308127769419024,0.9915460017270415,-1.1298134258569752,0.1390178449836704,0.06905405192517201,-2.258590253822202,-1.6609595227284137,-0.6826892302059984,0.0415244961597454
0.6018413183101302,3.564251097255148,2.1931509276690373,-0.9924037686569307,0.48722874224960605,-1.747948718479261,0.3108384330925768,1.4044996051898446,0.37443348534886917,0.3065512677175995,-0.07918318378559555,0.7093664001780198
0.6090462708866824,3.5702660504717385,2.360046546853606,-0.7914051685862459,1.476314428211258,-1.7240844745917154,0.21217983537334406,0.71140982001216,-0.49353381959996445,0.6901646090601129,0.28205173670487166,0.554786858998555
0.6344014155661807,3.7029420889500404,2.5112430297375856,-0.5339709793717659,1.3751497955201548,-1.6277898777340973,0.0017335810175318845,1.5209192406979364,-0.3896780192126049,0.12377387326043993,-0.306912686148563,0.6055960600735616
0.6499318913760288,3.803122618810544,2.791583128323691,-0.632648368336511,1.3295597953462568,-1.635056458398067,-0.03472580966786141,0.8682223720663474,-0.6224355130122728,0.47777626436765924,-0.10425757065532051,0.5959062549302855
0.6196274893458308,3.6083549573177276,3.0667768427050675,-0.5971984254435431,1.341126922532945,-1.8372734541888056,-0.16641375090254773,1.0695118241835433,-0.5162460951760438,0.4243558053783881,-0.33951209915078034,0.6848309162493862
0.4428110360176606,2.6464933630945793,3.458970602374456,-0.24445174410610596,0.6542903502557899,-0.9707010477256528,-1.2088438540308224,1.4316549418748763,-0.24455024073993945,0.3775271212916818,-0.21028698946769347,1.3440420794396282
0.4301509593408325,2.664325869828572,3.3866066114620867,-0.24534029884804073,-0.7126436724652594,-1.2839097480267874,-1.3052293596323417,0.820608865916332,-1.74538708401808,-1.2543389952390087,-1.2143675070879483,0.6518856993711789
0.24434610703220452,1.4381099327882545,2.6071737244171787,0.44564340003917124,0.017740961419679423,-0.9991810667291678,-1.5943067425658182,-0.14704453841597487,0.6134379301647672,-0.9146237778341731,1.1037061961731596,0.8789565659569798
0.13646819291162923,0.8000226824017416,2.802650021050753,0.3229603417303521,-0.12213930725369214,-0.5264494872093374,-1.670224705029261,-0.48612111443629713,0.7034851573766221,-0.608700319727325,0.6764191538060564,1.2014055256889438
-0.2063338284592302,-0.4437212786077268,2.2715936993108854,0.661001218264256,0.6529680580766859,-0.24644271607331195,-1.9270531036629361,-0.5542386058785926,1.3851342305800276,-0.046434895380423044,0.796741002299457,0.061572821520274545
-0.28190659847649274,-0.6722568178402099,1.8283307709994499,1.134008046647239,-1.25382851828453,-0.7991410432263681,-1.0082191318851623,-0.031074769148161888,1.743644100004781,-0.9409090347924071,0.6140492267646456,-0.4889085329995363
-0.28984305476298033,-0.7824938818419237,1.927617829540014,1.0426410590530593,-1.2715722613821843,-0.7647736238375629,-0.9233959307955094,-0.47971547398963943,1.4475786138308149,-0.7555370347416626,1.0465351641863838,-0.46823666211815107
-0.24620592045083348,-0.6950755260796604,1.9155200264989274,0.8283997275920069,0.4440566698644775,-0.5501221986487359,-1.3494455685181654,-0.21050881530189425,1.2096914043799547,-1.3256236029217328,0.32078941966803604,-0.5972223621468541
-0.34477307690439746,-1.1717819851586695,1.57510677401438,1.0855889174279534,0.53052063427551,-0.8672116227410319,-1.2220406749425081,0.3594791978734874,1.2079353214071202,-1.736665342321436,0.5151745340869146,-0.5827037625462475
-0.34825889248237174,-1.159557509267472,1.353882117769882,1.021462757783194,0.5131782247201434,-0.6459234312534969,-1.3277622406240697,0.39620900532163594,1.2292968822455084,-1.696688042940152,0.532939796404337,-0.7725667268941698
-0.33437826629332995,-1.1251111854743134,1.3065635226835517,1.040801004433532,0.9897622429803309,-0.42192206566520823,-1.2474379895632175,-0.07805342012352218,1.0836060933162501,-1.5914214696931461,0.4737611327556552,-0.7394830037394708
-0.3020188949018842,-1.0273671760136405,1.5141999862495736,1.0593469572706793,1.0591176663721364,-0.5680444557662038,-0.05590858358968914,1.2003353022437047,-0.596839587159348,-0.14724146699577917,-0.1536101443885357,-0.861579075445479
-0.25970340524743324,-0.7411779721913206,1.0982056998654333,0.9896171941715042,0.9398655303325842,0.11390894371173592,0.3405030814405171,-0.5262582021155633,-1.7545468530872863,0.5815006835398966,1.5520165162584802,-0.8319224725249877
-0.2626738697880503,-0.726468453154531,1.1010104627560995,1.0323135193317128,1.2500051288876992,0.043335193771400236,0.05353272694194715,1.248605043323801,-0.656499490634445,-0.24243455356020277,-0.19048722308936253,-0.7126389686580379
-0.2997920328684129,-0.9352258373467524,1.0690717293196215,0.7897725322002324,1.5032944941955693,0.218362480950586,0.2915349722847613,0.775896130220766,-0.951336824635247,-0.13977483341490013,0.22848123123270317,-0.603490457085601
-0.394678914034799,-1.4489878928768372,1.0212916443851168,0.44596375531333665,1.452122251708506,0.47844614782397,0.17558478330198765,0.816803002618801,-1.0651007418826064,-0.07934077035855149,0.1605940437337782,-0.18983949116396118
-0.35927431940004856,-1.2336672003283535,0.8227360499392755,0.28444458772633013,1.315572201338534,0.9491509081883194,0.20093873214081803,-0.8573673248580811,0.7097639728647629,0.13083124514683642,-1.7473188011460348,-0.14402136043371977
-0.3332748999718946,-0.9441246746017465,0.4695518786489988,0.17262967690414685,1.4768082001198324,0.334070109984088,0.553839361464569,-0.061222654168255515,-0.23407598404580615,-0.3349120043707162,-0.16729212583569864,-0.49515622165865114
-0.31016131180740947,-0.9747053618598359,0.3790075515974801,0.1133628388547755,-1.5036185765785017,-0.17821420529467774,0.6845876941252631,0.28781275706702264,0.44330499166502235,0.3581369400772002,0.27283251232380484,-0.2513000733868726
-0.30644023697774453,-0.967992320213814,0.3913997383840388,0.152684133160367,-0.017178523989521795,-0.003638419567696138,0.7694446581061701,0.8072982908924642,-0.03151396079029003,0.1273995648595008,-0.5845763119287137,-0.36048982370854504
-0.2552225361532695,-0.6757998592450856,-0.014830372450815065,0.08843255699080498,-0.058144597957921415,0.35740425342950755,0.7544985714046774,0.8598929646186797,-0.05584040372391317,0.14852799817895587,-0.6072264121536033,-0.21705071081579422
-0.2880001458406068,-0.9365170791566191,-0.5757890501692888,-0.11247439126626686,0.438955367286319,0.1315710886079122,0.24737873711618832,0.39863723910716703,-0.5365335991205483,0.07855762213156006,-0.04068133667784284,-0.1067339213664815
-0.21648604953587292,-0.4158903788689285,-1.1904824907749805,-0.15104219203708838,0.39668335396601806,0.7535359959012622,0.4499328613485343,0.48089197943606854,-0.4824613222651421,0.012320068251332202,-0.029432363126359988,-0.057354069374779805
-0.13857468817256344,-0.013346288887638275,-1.311517057580758,-0.6141469961105583,1.3598789282806234,1.1100756379563146,0.15233506238292263,0.6148068861226627,-0.2833766204721658,0.42839825064617104,0.10863905157431701,0.13308344710731926
-0.11702383247160184,0.025996401717783144,-1.7949416942291467,-0.7008053243784361,-0.7843576680410527,1.0701132449122754,0.30931090420734525,0.9030387607699424,-0.023427796883572737,0.6039497146680632,0.3940809091326396,0.019478352069353107
-0.10530759946518883,0.08190441023975278,-2.126181191265657,-0.7451695385634414,-0.8503187088457491,1.110840550698369,-0.6122584908234278,-0.2831513942807423,1.415144272510305,-0.7028465410493421,0.8968258143050403,0.5098328864048538
-0.09811462312988042,0.0882015922816254,-2.3038218423287753,-0.8237309308560146,-3.030520423770922,0.7242650991425404,-0.48534592010860084,-0.029142545182688235,2.0306781794821966,-0.10019096196738114,1.2486942473118483,0.6890547822964503
-0.1646866845972059,-0.23240343218082055,-2.2521985810336425,-0.6629845741722251,-0.5399461066698714,0.8702478688749341,-0.8697550096135642,-0.266025386807789,1.8445618412292135,0.022866353480879825,1.008802236269371,1.101656888337557
-0.16672555406491707,-0.45046557146978017,-2.623478593285413,-0.6548013337542546,-2.9292372460351204,-0.02048835704923064,-0.13290187338912807,1.0109524112039991,0.6783829220701152,0.875977950985874,0.9864499855905512,0.6631883341533537
-0.23988087327339383,-0.8706905025664066,-3.0302226795939338,-0.7188946898080332,-2.8719955689023835,-0.5881079244002676,-0.3644005113219848,0.9385946718973612,0.6569795375461538,0.9581692084848049,0.9425274342227282,0.5023085068806709
-0.2766842032653343,-1.0110057816832299,-3.21727272073085,-0.7356447496641317,-3.8062700337769804,-0.320556533161067,-0.3347736849353004,-1.0303804405912518,-1.8173418682210565,-0.11957810287278575,1.154713879110176,-0.13741586836175515
-0.3466348585832304,-1.396347443874253,-3.5466072316680086,-0.6200940010570133,-2.858880752703535,-1.0660248847443978,0.034556152661454266,-0.1370232460973926,-0.8136764160367588,2.1411886225281167,1.8853628240875877,0.41404662691786054
-0.38708140957635573,-1.5020887688042794,-3.4949376522794946,-0.6834452999891331,-0.7517783883640103,-0.7990651461920936,-0.43264652564821565,-0.6342083103504009,-0.7677426516660252,1.640349833655709,1.7773686199598726,0.6999976557636277
-0.5795184615924145,-2.2535643469200015,-3.69850455728576,-0.1404789931047525,-0.6185125442111903,-0.6938017866532622,0.47545003632896515,-0.5508994287106631,-0.6071452879022924,2.073820413262914,1.6264212987069828,0.3840648872326989
-0.5992533516274956,-2.3701857843769454,-3.684531865350811,-0.0877972368329804,-0.34553204470000903,-0.6960943156888008,0.336574447110943,-0.5068184009721902,-0.578098500892397,1.7479043588990604,1.8720145399897472,0.5142926533278052
-0.46588258655940423,-1.4764370840583452,-2.8805842315513472,-0.1288569391562351,-0.46739862727114945,0.7990259399653606,0.9863817414224686,-0.6998982987225345,-0.1346518003571987,1.7186676514176633,1.660181503616411,0.15091046689057025
-0.4214229702363449,-1.073357346587071,-2.6186491058937333,-0.003458298514616225,1.7315500130206447,1.652540804746585,0.8371083255071472,0.6971919585790965,0.34021911707733005,0.37208106432036103,-0.12907915524521704,0.03795619240017565
-0.36805339301506024,-0.5435042488311902,-2.3075091208662792,-0.06393522692442952,0.6784803178249499,2.5093932439201025,1.06938766132471,-0.013800477351764547,-1.714512428560639,-1.3105898886539682,-1.145890269820742,-0.5969217606017602
-0.3109422526968052,-0.12546997787128944,-1.8059228951781578,-0.03369124768674618,0.06787806333778656,3.3026577289860377,1.2549071150780813,0.04075441801227069,-1.3923928981172695,-1.5462852587856464,-0.8979121825592931,-0.6621012477605714
-0.3532878557187791,-0.36502853825944187,-1.6584978168191034,0.08600761993182042,0.03019057995677079,3.3965843019743986,1.1461871839402447,0.04056201112316912,-1.434033632107364,-1.4873077920427487,-0.9163933301754511,-0.6004932294293983
-0.31055132555059545,-0.1271555621691637,-1.2359887261800664,0.33498172700093465,0.541300968715622,3.603550985945055,0.8716628260093892,-0.12157184777149249,-1.2960481769644534,-1.6668757355817774,-0.8908304867817638,-0.6880263410024394
-0.29170103237504996,-0.12168548049608471,-1.0474671402923323,0.3972943075361635,0.596772301694824,3.316135894538191,1.033328309708731,0.5127621118498737,0.3452081569665726,-0.024719728393187913,0.167922744099255,-0.30534333599560337
-0.22992813249489502,0.06282658241403667,-0.6126893983837874,0.5013521991234628,-1.902267825000786,3.177947777241725,1.2814414394812992,1.1687776182395155,0.5167220954275497,-0.30655928055643217,0.3650449436105163,-0.47995058873258356
-0.2465936690135599,-0.03223752604551728,0.12067982926652014,0.5603187817187457,-1.8612503511064167,2.9330214774790995,1.2515975264383015,1.5958760185028071,0.8557109771458346,-0.5355670140691494,-0.020187356693771055,-0.6557508212950881
-0.3067353550043983,-0.6300036612156916,0.8089079401591258,0.5583501028963641,-3.3715417972849306,1.9483697544285945,1.4920533522620252,-0.4362151513024051,1.4702421758979447,0.9821908061744702,-0.5713722954112418,-0.5891304290274749
-0.3035341237482243,-0.5585089739628881,0.93081262334162,0.6707373733854393,-3.2931696092711715,1.8508318426630592,1.4144918673749667,0.8820641241039048,0.6700174704744537,0.5037311106322792,0.5268424383354244,-0.5251733099551589
-0.3129285049174026,-0.5766285317661014,1.0857001057680764,0.6780563911706194,-3.952317949619945,1.82393794268782,1.321822649969899,0.39114862379106885,-0.5577677590568274,-0.7391124078239233,-0.29572857335925024,-0.784462575860928
-0.3113276815542939,-0.6476058747732452,1.2325417869421147,0.7366637665102316,-3.94587870756727,1.724745369644841,1.3720806065280255,0.3789563850657396,-0.5625721868287915,-0.7596702640589489,-0.30822867884319954,-0.6997722363465407
-0.33256749466931945,-0.6888039951594621,1.267707587144407,0.7354060566254134,-2.3436236968039577,1.8293698307857826,1.1843979388093027,0.17591682569291925,-0.772868969683273,-0.8640742701813185,-0.523376418792868,-0.6222496269117439
-0.5180722176599631,-2.061939367714271,2.6273771758005386,0.8665227365607704,-1.5946449581324682,0.1309170480040691,1.0888002597142994,-0.9403116224707324,-0.5285541171306674,1.0684868112021624,1.5285944230750048,-0.5715804366401303
-0.4600208346273299,-1.8495877336799424,2.80815616948488,0.624887033025938,0.8894874417901342,0.5035919476817173,0.6470710713339867,-0.9268034868318955,-0.6451308324378378,1.2360572529592648,1.5320988420463877,-0.4585445706902966
-0.47237093196762225,-1.9406097818731678,2.938635963792812,0.5509386207650115,0.6210998802433153,0.6796215649496719,0.20919438401094292,-0.8482407857981101,-1.2557661603486352,0.8709232007517914,1.4119976430010985,-0.45714944847458777
-0.4532123061865993,-1.7860352174443153,2.838227925708852,0.45237171954965283,0.5360467011097989,0.6782945384366227,0.2405057129788367,-0.727507501853136,-1.5337146985716426,0.5157627145146619,1.49681995281387,-0.56201663504867
